"business_id","score","date","description","type"
"C0D1EBA7-B313-9960-5F9CC6D1A047E2EB","97.5","20130214","","routine"
"4B835715-9739-E234-4E1A2DC210F7C10C","97.5","20130219","","routine"
"6E8B6631-6404-7B32-F038785A53A78B3E","97.5","20130220","","routine"
"501902","97.5","20130220","","routine"
"500654","97.5","20130221","","routine"
"F09CD884-3048-98E5-1A6E96ED53248B19","97.5","20130222","","routine"
"495348","97.5","20130222","","routine"
"5A2B9A2C-107A-11EB-317A904C2F2181A5","97.5","20130225","","routine"
"A29098C7-3048-98E5-1AC4696360998F49","97.5","20130226","","routine"
"496275","97.5","20130226","","routine"
"496869","97.5","20130227","","routine"
"498608","97.5","20130227","","routine"
"614F036B-CA29-1ABB-F894C59F1400B9D4","97.5","20130228","","routine"
"E4AA313E-C70F-14D5-C799716D451928B0","97.5","20130228","","routine"
"9544F96C-05EB-1D30-0B16D836D1B1FBAE","97.5","20130301","","routine"
"110E1E5C-A811-A68A-34B211CA88A71F77","97.5","20130301","","routine"
"F15E8F13-3048-98E5-1AB83CB9A9AA50E8","97.5","20130304","","routine"
"142A516C-FB9F-8C80-B1E41398540DF636","97.5","20130304","","routine"
"28F4897F-AD09-5F2C-C762085417B50EB9","97.5","20130306","","routine"
"340A05D6-ECBA-1CE6-0979DEA37768F20A","97.5","20130307","","routine"
"98DA6FA5-B975-C2BB-4A9073EDF8BB0F94","97.5","20130308","","routine"
"B2F31413-1401-E73C-1F8213491928EDCA","97.5","20130308","","routine"
"B00D114C-6865-106A-9E2F97727CE9B9FE","97.5","20130502","","routine"
"95988AA4-95CE-9CEC-C7EDA70BBDE5202B","97.5","20130503","","routine"
"495579","97.5","20130510","","routine"
"C0939BD6-E376-0599-57FD30229DB581D5","97.5","20130510","","routine"
"503950","97.5","20130510","","routine"
"61036D7D-0E66-7849-4AFABA944FD22728","97.5","20130513","","routine"
"497927","97.5","20130514","","routine"
"501896","97.5","20130516","","routine"
"14652A77-DED0-1FB3-A4C658ABB16C477E","97.5","20130521","","routine"
"496695","97.5","20130521","","routine"
"527173","97.5","20130521","","routine"
"5D0117F0-1197-14B0-6AC416014172311D","97.5","20130521","","routine"
"918FFC45-0E86-D510-E0E0538112166958","97.5","20130524","","routine"
"494974","97.5","20130528","","routine"
"6DC30891-9D3D-235D-89533A394D6F3902","97.5","20130528","","routine"
"497095","97.5","20130529","","routine"
"500055","97.5","20130529","","routine"
"BD0D97BE-FA5C-C29B-6089057FD3C881D9","97.5","20130530","","routine"
"03EAC77E-F639-BDD0-9AEA1321571A2A41","97.5","20130531","","routine"
"500629","97.5","20130603","","routine"
"501593","97.5","20130603","","routine"
"502000","97.5","20130603","","routine"
"C40000F6-AB8F-F73B-3A9397C2B1710586","97.5","20130926","","routine"
"148CB5A0-8AAE-CB73-BE4088169D28E07A","99.5","20130405","","routine"
"812578E2-13D4-D73C-EC0E12792E47A294","97.5","20130620","","routine"
"240B781D-A1CB-7EE6-963C97F304FDEDC4","97.5","20130621","","routine"
"B68449A2-3048-983B-26826A25AA77817D","97.5","20130624","","routine"
"2273F2C9-EEB6-7517-0E370ECCD361165D","97.5","20130624","","routine"
"498181","97.5","20130625","","routine"
"501500","97.5","20130625","","routine"
"7D65F683-1422-201B-19F232CEDBCC2DC2","97.5","20130625","","routine"
"ADB4A941-A1C4-8969-A6B314D5D4E8C010","97.5","20130626","","routine"
"498673","97.5","20130626","","routine"
"5C780583-0999-AB22-64F752E63FC1E85E","97.5","20130626","","routine"
"132F3B95-CD64-E049-186B124737A6CB4B","97.5","20130627","","routine"
"EF8098DD-DB15-C3A9-D86E18A52E4233BA","97.5","20130628","","routine"
"496190","97.5","20130702","","routine"
"8C9461FF-9C28-A36A-8D8531B069308AE9","97.5","20130702","","routine"
"512652","97.5","20130708","","routine"
"13D53D00-12EA-1078-510F1377D1C7CE08","97.5","20130709","","routine"
"150FBFCE-54AB-C4FB-3D88A7B500EE179C","97.5","20130709","","routine"
"568DB08D-149A-11B7-94CF123B39527CC7","97.5","20130710","","routine"
"B630742D-9C49-A5F4-FC5269B15B2C8E5A","97.5","20130711","","routine"
"66C72A28-E75A-69B8-B2775555339FAD4B","97.5","20130731","","routine"
"AA569673-3048-9838-FC0E03F0F7C0E458","97.5","20130801","","routine"
"17A5DDB7-3048-9838-606F8EAF41749C7B","97.5","20130802","","routine"
"526554","97.5","20130805","","routine"
"501388","97.5","20130807","","routine"
"501574","97.5","20130807","","routine"
"4D0343C6-E077-FC93-51688C91C74DF18B","97.5","20130808","","routine"
"498946","97.5","20130809","","routine"
"4E2E7439-3048-98E5-1A07B03B3463856A","97.5","20130812","","routine"
"8B63A56F-139E-6E52-AF8FE56443FF54D2","97.5","20130813","","routine"
"508804","97.5","20130815","","routine"
"495629","97.5","20130815","","routine"
"499692","97.5","20130815","","routine"
"500354","97.5","20130821","","routine"
"1D9DCC38-1422-201B-1979963B7A7DF9CD","97.5","20130823","","routine"
"527452","97.5","20130823","","routine"
"503966","97.5","20130828","","routine"
"6BFD8ED4-B7C2-2D6F-49E4F2FEFB48045A","97.5","20130829","","routine"
"98E38A03-1422-201B-19A7C533564B14FF","97.5","20130829","","routine"
"CC90A04F-8128-1002-F5FBFF69EA9CC76E","97.5","20130905","","routine"
"DAB19450-94FE-B2EB-6374157B884A8BA5","97.5","20130909","","routine"
"00FC2D97-FE0A-549D-150427A6BFD57253","97.5","20140213","","routine"
"00FC2D97-FE0A-549D-150427A6BFD57253","98.5","20131009","","routine"
"011A703F-D8CE-C53D-62B3073DF4809ED4","98.5","20130718","","routine"
"011A703F-D8CE-C53D-62B3073DF4809ED4","99.5","20130325","","routine"
"011EC6C8-EDD1-F08B-9F20505CA13E6374","98.5","20130227","","routine"
"011EC6C8-EDD1-F08B-9F20505CA13E6374","98","20121002","","routine"
"012BD35B-E1D0-BE1F-ED0468117DE14D50","99","20131021","","routine"
"012DAC8C-F601-1833-85FAF965A9614205","98.5","20131031","","routine"
"012DAC8C-F601-1833-85FAF965A9614205","99","20130226","","routine"
"01351F31-B3E9-348D-50CFFEE9ADAB2D18","98","20121127","","routine"
"01351F31-B3E9-348D-50CFFEE9ADAB2D18","98","20131010","","routine"
"01852ACE-EDC8-958E-AFD055101633F2B3","98","20130923","","routine"
"0B8CAD6F-9F39-6789-01B377329CF62C1A","99","20130409","","routine"
"0CE827B2-FB6C-25E8-380B5FB77583D6F5","98.5","20130711","","routine"
"0CF9098D-D402-284E-2FA0C5F24F9614D3","98","20131008","","routine"
"0D049F23-D914-645B-5BBE16D45F81FC73","98.5","20121210","","routine"
"0D049F23-D914-645B-5BBE16D45F81FC73","98.5","20131204","","routine"
"0D049F23-D914-645B-5BBE16D45F81FC73","99","20140226","","routine"
"0D049F23-D914-645B-5BBE16D45F81FC73","98","20130410","","routine"
"0D0D9797-A3E9-42A7-C99E0AF1DFCD579A","98","20131029","","routine"
"0D17A191-EA58-02A6-1C12593EEF72A0B7","99.5","20121214","","routine"
"0D17A191-EA58-02A6-1C12593EEF72A0B7","98.5","20131210","","routine"
"0D71A75D-D665-A0EF-807BCD025AE2BAEC","98.5","20130118","","routine"
"0D71A75D-D665-A0EF-807BCD025AE2BAEC","97.5","20140115","","routine"
"0D86CC38-90AB-504B-CFE662D40469FA11","98","20130917","","routine"
"0FCF1A50-B262-BB45-84CBD85EF5804DB5","99.5","20130606","","routine"
"0FECEB45-B2AE-76E8-77671B9858BA5FD6","99.5","20130409","","routine"
"10059478-C540-1703-0F2CFAA3AD7FFDD8","99.5","20130506","","routine"
"102567C8-158A-D963-9E3C131A45EECF63","99","20121019","","routine"
"10626B94-E736-E0A3-C0AAC0FC7FDC80D8","99.5","20130412","","routine"
"107A6D1D-103F-C532-FBE5DA646999368F","98","20130611","","routine"
"110FC29B-C6B5-2C82-4A376391A25D5009","98.5","20140213","","routine"
"116A52F7-1422-201B-19862EE247191797","98.5","20130301","","routine"
"116E4598-726F-F167-A6BCA48C0D11F8A9","98.5","20140215","","routine"
"11FC3AFA-C459-B41F-DF7EA001D48E0030","99.5","20130923","","routine"
"11FC3AFA-C459-B41F-DF7EA001D48E0030","98.5","20130305","","routine"
"120A3868-5F88-9B27-A2D45882B8924B46","98.5","20130702","","routine"
"1232F0E3-5F90-F07F-45A9E7125C096F49","98","20131024","","routine"
"1232F0E3-5F90-F07F-45A9E7125C096F49","99.5","20130212","","routine"
"1232F0E3-5F90-F07F-45A9E7125C096F49","98","20121026","","routine"
"1232F0E3-5F90-F07F-45A9E7125C096F49","99.5","20130424","","routine"
"125E0F75-7254-92C5-785511D99C945655","98.5","20130521","","routine"
"16C8B789-1276-11ED-C47A16AC59DD1301","98.5","20130124","","routine"
"17E3F4BF-A308-8EBB-D544485A641143F3","97.5","20131125","","routine"
"17F1D385-BE09-6BD0-7A88C1624D7C3ABC","99.5","20130912","","routine"
"18430DF2-A5B4-4DA2-7FB9892B61A1488C","97.5","20140108","","routine"
"18FDD2FC-F987-52A9-22F3F8D75B107E7F","98","20140106","","routine"
"1B4D54E7-F1AD-56C9-86A5C886EF5DAB0C","97.5","20131113","","routine"
"1B628540-DFB8-4472-BE0FFD91A891C4F8","99","20121030","","routine"
"1BB07407-A836-EFEE-A056BB0158D7DE1E","99","20130212","","routine"
"1BB07407-A836-EFEE-A056BB0158D7DE1E","98.5","20131025","","routine"
"1BCF0760-9808-0C56-EFC36E8F5B239913","98.5","20130318","","routine"
"1BCF0760-9808-0C56-EFC36E8F5B239913","99","20121009","","routine"
"1C1AC4AC-FB21-B603-36887D3CC614C646","99","20130117","","routine"
"1C1AC4AC-FB21-B603-36887D3CC614C646","99","20130923","","routine"
"1DA54118-1422-201B-19EE8EAA79AE1C1A","98","20130117","","routine"
"1E74A1D6-04F4-A24E-D736ECF479BEA2F7","98","20130308","","routine"
"1EF52516-3048-98E1-5C8739B343C81627","98.5","20131014","","routine"
"1EF52516-3048-98E1-5C8739B343C81627","99","20130207","","routine"
"1F0349EE-3048-98E1-5C78ECD1E3B5BC97","98.5","20130219","","routine"
"1F0349EE-3048-98E1-5C78ECD1E3B5BC97","98.5","20130729","","routine"
"1FF2514A-E49C-E32E-C0DF49DC3C2FE546","98","20121105","","routine"
"1FF2514A-E49C-E32E-C0DF49DC3C2FE546","98","20130612","","routine"
"1FF2514A-E49C-E32E-C0DF49DC3C2FE546","99","20130208","","routine"
"3A523480-D25E-CF91-DE7891AB2DA5F1EA","98","20130927","","routine"
"3A523480-D25E-CF91-DE7891AB2DA5F1EA","97.5","20140228","","routine"
"3A6F9D88-9871-081F-42CC44322E31CEBA","98","20130405","","routine"
"3A78CC64-C697-EF45-7182504A69C409B1","99.5","20130628","","routine"
"3A79B5FB-F0A0-929F-9B25D53F1B72C341","98.5","20130422","","routine"
"3AC11536-96FD-A1B2-3C1B863B514913D3","98","20130424","","routine"
"3AC4D7D2-BC97-79A0-48485507E61498AC","98","20130409","","routine"
"3C5600AE-1422-201B-192D0A39D4380CD0","98","20130419","","routine"
"3C601E09-1422-201B-199B4BBE1BF35CF8","99","20130815","","routine"
"3C89C0D9-1422-201B-19203BCAEDDC5E7B","97.5","20140218","","routine"
"3C89C0D9-1422-201B-19203BCAEDDC5E7B","98.5","20130201","","routine"
"3D24EB1D-F2CE-866C-3AEDF3BF9BB9F450","98.5","20130506","","routine"
"3D5A2637-1422-201B-19F9C367687F40B6","98","20130220","","routine"
"3D6CA64C-1422-201B-19E377DCFFFDA15C","98","20121211","","routine"
"3D6CA64C-1422-201B-19E377DCFFFDA15C","98","20130619","","routine"
"3D6CA64C-1422-201B-19E377DCFFFDA15C","98.5","20120924","","routine"
"3D786561-1422-201B-19A96EB0BB3D6D34","98","20130225","","routine"
"404C2D11-EB55-CDE2-1F18492576CE0ECD","98","20130129","","routine"
"404C2D11-EB55-CDE2-1F18492576CE0ECD","98","20130708","","routine"
"406A4230-A92F-995B-97DEE540BEACB05A","98","20140116","","followup"
"408E542E-3048-98E5-1AD1D02F7188665F","98.5","20130225","","routine"
"44FA4765-D5B2-6F90-EC1E106DFAFE90CC","98.5","20130423","","routine"
"44FA4765-D5B2-6F90-EC1E106DFAFE90CC","98.5","20121019","","routine"
"44FA4765-D5B2-6F90-EC1E106DFAFE90CC","99","20131015","","routine"
"455C0955-3048-9933-80656FFD9D1BB9C1","99.5","20130924","","routine"
"455C0955-3048-9933-80656FFD9D1BB9C1","98.5","20121212","","routine"
"455C0955-3048-9933-80656FFD9D1BB9C1","98.5","20130429","","routine"
"494823","98","20130607","","routine"
"494823","98","20131112","","routine"
"494823","99.5","20130131","","routine"
"494827","98.5","20121217","","routine"
"494855","99","20131213","","routine"
"494971","98","20130723","","routine"
"494973","98.5","20140207","","routine"
"494973","98.5","20130906","","routine"
"495071","99","20130521","","routine"
"495119","98.5","20130508","","routine"
"495123","99","20130613","","routine"
"495127","99","20130115","","routine"
"495127","98","20131113","","routine"
"495196","99","20121211","","routine"
"495196","98","20130614","","routine"
"495328","97.5","20140106","","routine"
"495341","97.5","20140214","","routine"
"495341","98","20130718","","routine"
"495341","98.5","20130108","","routine"
"495341","99","20120919","","routine"
"495399","98","20121214","","routine"
"495438","99","20121026","","routine"
"495439","98","20131112","","routine"
"495446","98","20131210","","routine"
"495447","99.5","20130313","","routine"
"495447","98","20131014","","routine"
"495454","99.5","20130920","","routine"
"495454","99","20130620","","routine"
"495463","98","20140220","","routine"
"495477","97.5","20131113","","routine"
"495477","98","20121005","","routine"
"495477","99.5","20130507","","routine"
"495524","99.5","20130522","","routine"
"496389","99","20130703","","routine"
"496404","98.5","20130717","","routine"
"496443","98.5","20131112","","routine"
"496443","98.5","20121212","","routine"
"496447","98","20131217","","routine"
"496447","98","20130131","","routine"
"496560","98.5","20131021","","routine"
"496561","98.5","20130410","","routine"
"496632","98","20130514","","routine"
"496636","98","20140131","","routine"
"496653","98.5","20120920","","routine"
"496655","98","20130218","","routine"
"496655","98","20130911","","routine"
"496680","99","20130125","","routine"
"496687","98","20120918","","routine"
"496695","98.5","20131203","","routine"
"496695","98","20121129","","routine"
"496844","99","20130320","","routine"
"496846","98.5","20130711","","routine"
"496879","98","20130307","","routine"
"496882","98","20130115","","routine"
"496926","97.5","20131210","","routine"
"497756","99","20131028","","routine"
"497759","98","20121003","","routine"
"498422","98","20121025","","routine"
"498437","99.5","20130305","","routine"
"498437","97.5","20131231","","routine"
"498463","97.5","20131204","","routine"
"498478","98.5","20130603","","routine"
"498500","98.5","20130307","","routine"
"498537","98.5","20140205","","routine"
"498674","98","20130610","","routine"
"498674","97.5","20140128","","routine"
"498682","98","20130923","","routine"
"498688","99.5","20121002","","routine"
"498688","98.5","20130528","","routine"
"498698","99","20131002","","routine"
"498698","99.5","20121102","","routine"
"498704","98","20121008","","routine"
"498704","98.5","20131125","","routine"
"498709","98.5","20130813","","routine"
"498723","99","20120912","","routine"
"498723","98","20130507","","routine"
"498723","99","20130815","","routine"
"499704","97.5","20131114","","routine"
"499704","98","20130124","","routine"
"499719","99","20121220","","routine"
"499739","99","20130611","","routine"
"499752","98","20130408","","routine"
"499826","99","20130530","","routine"
"499844","98","20120927","","routine"
"499855","98.5","20130815","","routine"
"499876","97.5","20140113","","routine"
"49BAAA6D-3048-94EE-987E0E976E14F47D","98.5","20130425","","routine"
"49C7C6F3-3048-94EE-989CDD5C607FAAF4","97.5","20131213","","routine"
"49CCB818-3048-94EE-989F432B0139E50F","99","20131023","","routine"
"4A371FE8-969D-A717-CC4998520E7220DB","98","20130715","","routine"
"4A446FB0-C556-A9B2-7FAD6972913FE7F6","99","20120920","","routine"
"4B54F663-0B9C-16C4-83132B8093F1752E","98.5","20130201","","routine"
"4B8B1037-EBA9-0609-3315BF09E46665E6","99.5","20130125","","routine"
"4B8B1037-EBA9-0609-3315BF09E46665E6","98.5","20130621","","routine"
"4B8B1037-EBA9-0609-3315BF09E46665E6","98","20140128","","routine"
"4BC14D66-DE88-67D8-89BA96989DA82655","98","20130306","","routine"
"4CB74918-3048-94EE-98A3874374B81EE3","99","20140114","","routine"
"4CB74918-3048-94EE-98A3874374B81EE3","99","20130521","","routine"
"4D4303DD-FB3C-BE36-DCB8808A05708ED9","98.5","20130502","","routine"
"4D4303DD-FB3C-BE36-DCB8808A05708ED9","99.5","20131008","","routine"
"4D496EB3-D45F-A0C7-A39432E0CD0C9053","98","20121130","","routine"
"4D496EB3-D45F-A0C7-A39432E0CD0C9053","98.5","20130405","","routine"
"4D496EB3-D45F-A0C7-A39432E0CD0C9053","98","20131011","","routine"
"4E25856C-3048-98E5-1AFA0B2A82162CCC","98","20130423","","routine"
"500474","98","20130125","","routine"
"500474","98.5","20131126","","routine"
"500534","99","20130814","","routine"
"500534","98.5","20130103","","routine"
"500537","98.5","20131118","","routine"
"500537","99","20130130","","routine"
"500553","97.5","20140226","","routine"
"500557","98.5","20130228","","routine"
"500561","98.5","20130729","","routine"
"500562","97.5","20131120","","routine"
"500562","98.5","20130627","","routine"
"500583","99","20130613","","routine"
"500590","98.5","20130716","","routine"
"500594","99","20130515","","routine"
"500595","99","20131213","","routine"
"500595","98.5","20130415","","routine"
"500595","98.5","20121011","","routine"
"500601","97.5","20131031","","routine"
"500612","99.5","20130227","","routine"
"500614","98.5","20121108","","routine"
"500627","99","20130906","","routine"
"500654","98","20130507","","routine"
"500672","98","20130624","","routine"
"500672","98","20130227","","routine"
"501122","98.5","20140225","","routine"
"501122","98","20130301","","routine"
"501122","99","20130724","","routine"
"501134","99","20131115","","routine"
"501134","99","20130829","","routine"
"501134","98.5","20130521","","routine"
"501181","98.5","20130221","","routine"
"501181","97.5","20140224","","routine"
"501181","99.5","20121030","","routine"
"501196","98.5","20130619","","routine"
"501196","97.5","20131104","","routine"
"501202","99","20130423","","routine"
"501246","98","20131206","","routine"
"501246","98.5","20130318","","routine"
"501246","99","20121129","","routine"
"501246","99","20130621","","routine"
"501252","99","20121204","","routine"
"501252","98.5","20140124","","routine"
"501285","99","20131118","","routine"
"501285","99.5","20130304","","routine"
"501311","98.5","20131010","","routine"
"501325","97.5","20131114","","routine"
"501325","99.5","20130225","","routine"
"501369","98.5","20130225","","routine"
"501389","98","20131112","","routine"
"501389","98","20130410","","routine"
"501393","97.5","20131127","","routine"
"501411","98","20121029","","routine"
"501412","98.5","20130829","","routine"
"501443","98.5","20121212","","routine"
"501452","98.5","20131022","","routine"
"501932","98.5","20130501","","routine"
"501978","99","20121004","","routine"
"501978","99","20130919","","routine"
"501978","99","20140122","","routine"
"502020","98.5","20130123","","routine"
"502048","99","20130111","","routine"
"502048","98","20131120","","routine"
"502055","98.5","20121121","","routine"
"502055","98","20130604","","routine"
"502064","99","20130913","","routine"
"502088","98","20131211","","routine"
"502107","98.5","20130624","","routine"
"503746","99","20120928","","routine"
"503746","98","20131014","","routine"
"503746","98","20130321","","routine"
